NUM_CONTA,COD_CLIENTE,COD_AGENCIA,COD_COLABORADOR,TIPO_CONTA,DATA_ABERTURA,SALDO_TOTAL,SALDO_DISPONIVEL,DATA_ULTIMO_LANCAMENTO
98,98,2,78,PF,2015-05-17 15:33:00.000,1330.6734000000001000,1198.87000000000010000,2022-03-09 21:22:10.480
101,101,7,71,PF,2019-01-06 15:36:00.000,7497.6183999999990000,6906.18999999999900000,2019-06-11 13:08:54.168
712,712,7,42,PF,2022-10-18 16:40:00.000,450.1875000000000000,380.58000000000000000,2022-12-27 07:27:14.713
182,182,4,45,PF,2018-10-15 15:24:00.000,13622.1503999999990000,14144.94000000000000000,2019-09-13 23:54:20.345
803,803,7,100,PF,2021-02-04 12:07:00.000,1778.5103999999997000,1412.60999999999970000,2022-11-19 07:04:01.115
24,24,6,54,PF,2015-09-18 14:42:00.000,129.3624000000000400,92.92000000000002000,2015-11-08 11:22:23.289
204,204,7,100,PF,2019-03-06 14:39:00.000,104.3195000000000800,125.74000000000010000,2019-09-05 14:25:34.875
466,466,2,95,PF,2018-02-03 16:25:00.000,61879.2999999999900000,55799.99999999998500000,2021-04-19 19:01:43.907
716,716,1,36,PF,2021-02-15 14:46:00.000,21.6472483534867130,217.34724835348670000,2022-12-07 14:26:12.335
857,857,2,70,PF,2014-07-10 12:25:00.000,11040.5779630218300000,77990.60204481441000000,2020-07-21 06:15:09.594
178,178,9,20,PF,2022-02-25 12:17:00.000,1437.9557967397204000,640.58171118068600000,2022-05-09 21:43:45.413
74,74,7,14,PF,2018-05-20 16:34:00.000,47148.3428635245900000,47605.85875103493000000,2022-07-20 12:58:28.288
364,364,3,16,PF,2021-12-12 15:51:00.000,1783.1463000000003000,2177.01000000000000000,2022-08-05 06:15:10.735
234,234,5,49,PF,2020-05-01 10:37:00.000,1129.0053650950813000,967.23520102344050000,2020-06-27 18:14:18.122
70,70,6,88,PF,2017-08-27 10:39:00.000,22097.1340000000020000,20081.67000000000000000,2018-05-14 00:45:03.675
210,210,3,91,PF,2012-04-18 11:04:00.000,24.5922000000000160,4.79000000000001300,2017-12-21 20:38:31.091
144,144,7,14,PF,2018-06-24 11:12:00.000,11.3903922910052900,3.12499196979717730,2018-12-31 04:21:55.391
484,484,1,75,PF,2014-04-14 11:31:00.000,103.5195000000000500,81.64000000000004000,2014-08-24 10:44:45.538
297,297,1,32,PF,2021-06-27 10:33:00.000,55701.5135999999900000,57966.38000000000000000,2021-11-03 15:33:34.084
852,852,7,33,PF,2019-07-04 14:12:00.000,27073.5120182158130000,25554.41716020553600000,2020-03-28 00:16:12.674
293,293,6,44,PF,2015-06-26 14:16:00.000,226.7099999999999800,202.42999999999998000,2016-03-18 19:08:13.642
404,404,4,19,PF,2020-05-18 12:40:00.000,161.8748999999998800,112.72148190365361000,2021-10-03 07:38:04.559
760,760,1,75,PF,2010-01-19 12:12:00.000,15864.5467971403940000,16160.59305830652600000,2011-03-20 18:50:11.264
548,548,7,33,PF,2021-09-11 14:57:00.000,3522.4113000000010000,3144.32000000000060000,2022-12-30 22:29:11.366
327,327,3,98,PF,2018-07-28 11:10:00.000,73.8835000000000000,60.54000000000000000,2018-09-03 15:50:54.764
538,538,7,33,PF,2020-02-09 15:40:00.000,435.3599999999999600,436.41000000000000000,2022-06-25 19:04:39.224
476,476,2,95,PF,2013-06-12 14:57:00.000,234.3461863658285200,81.11056928721214000,2013-08-18 05:33:22.460
274,274,4,19,PF,2014-08-03 11:16:00.000,16293.8530000000010000,82842.90000000000000000,2018-02-14 15:17:52.540
370,370,7,42,PF,2018-09-18 14:01:00.000,1415.0600000000002000,1410.29000000000020000,2019-06-05 20:14:20.201
620,620,7,71,PF,2019-01-22 16:57:00.000,22052.7128728193100000,21931.40287281930800000,2020-06-17 17:44:04.280
59,59,3,98,PF,2019-07-09 15:40:00.000,1.8020000000000050,38.47000000000000600,2019-08-09 10:35:23.826
241,241,5,15,PF,2020-10-15 14:28:00.000,536.8351291337409000,409.66762416705853000,2020-11-03 13:34:12.708
535,535,7,33,PF,2019-02-09 10:19:00.000,31.0499999999998870,9.80999999999989200,2019-06-03 02:02:08.157
557,557,2,29,PF,2018-10-04 10:13:00.000,41512.4369568547700000,38883.10637439129000000,2018-11-08 09:31:56.423
971,971,1,61,PF,2013-05-17 16:56:00.000,73.8728000000000000,9.94999999999998900,2016-04-02 03:22:33.907
739,739,7,100,PF,2015-09-24 12:55:00.000,14568.2969000000000000,13330.81999999999800000,2020-04-23 04:04:36.917
828,828,2,24,PF,2012-12-20 15:09:00.000,1.0950104709423272,28.91063590723159000,2013-09-14 20:12:46.294
272,272,2,24,PF,2013-08-02 13:18:00.000,56695.4496000000000000,59043.29000000000000000,2014-11-14 09:55:49.346
90,90,1,11,PF,2014-11-04 15:50:00.000,22210.2054102677720000,22154.56541026777300000,2015-03-02 05:37:41.946
172,172,7,42,PF,2017-01-06 14:30:00.000,187.4143020383879700,113.01737579635149000,2017-04-26 13:18:23.450
504,504,7,42,PF,2019-04-02 11:43:00.000,941.5848000000001000,799.88748807238770000,2019-04-26 06:45:45.288
895,895,7,14,PF,2016-01-23 13:33:00.000,386.0750641423931000,110.71496484548340000,2016-05-01 17:34:41.148
223,223,7,14,PF,2020-06-02 13:56:00.000,13.5100000000000320,42.99000000000003000,2020-09-06 10:21:52.354
212,212,7,14,PF,2022-06-04 15:33:00.000,275.7695999999999700,192.60999999999999000,2022-10-01 12:55:17.751
232,232,5,15,PF,2022-05-03 14:07:00.000,16812.4473999999970000,17228.35000000000000000,2022-12-11 13:53:48.166
833,833,7,14,PF,2022-05-23 14:22:00.000,7112.5180080623510000,5473.84587895628500000,2022-12-29 10:26:13.100
334,334,7,14,PF,2022-06-09 11:33:00.000,1195.4180000000000000,1147.69999999999980000,2022-12-23 17:24:37.619
576,576,7,14,PF,2016-04-25 15:45:00.000,5024.2094249666530000,4448.75752079297500000,2017-07-17 05:05:38.683
304,304,7,42,PF,2020-03-17 16:52:00.000,60127.4960000000100000,57589.11000000000000000,2020-04-21 20:23:52.618
869,869,3,98,PF,2020-11-17 13:08:00.000,135.5368986857444000,386.98426946431710000,2021-04-25 05:06:46.339
534,534,7,42,PF,2021-07-18 13:33:00.000,31.9370000000001680,23.22000000000015500,2021-10-19 03:18:43.673
911,911,7,14,PF,2022-03-08 12:23:00.000,492.8010270747985000,665.73431149980810000,2022-12-09 22:55:03.438
763,763,6,4,PF,2018-10-26 10:10:00.000,3.0399999999999990,301.18000000000000000,2019-02-11 16:08:15.937
613,613,1,26,PF,2010-01-04 15:54:00.000,5863.4742000000010000,5777.76000000000000000,2010-02-06 22:41:20.349
446,446,7,33,PF,2019-07-12 10:22:00.000,204.2663999999999500,144.28999999999994000,2019-07-31 09:05:23.172
762,762,7,42,PF,2019-05-10 12:23:00.000,723.0080000000000000,610.18000000000000000,2022-07-01 16:52:06.427
256,256,7,42,PF,2021-10-07 12:28:00.000,648.0980000000000000,771.37999999999990000,2022-03-08 15:03:10.626
686,686,8,37,PF,2022-09-24 13:34:00.000,3154.2936482141310000,2729.49798898516900000,2022-12-29 18:20:37.453
78,78,7,42,PF,2022-08-22 13:53:00.000,1075.6330000000003000,1093.44000000000030000,2022-12-17 08:19:30.602
67,67,9,46,PF,2020-11-04 13:44:00.000,33480.7042000000150000,31305.37000000001000000,2022-12-29 21:43:29.240
834,834,6,44,PF,2015-07-01 12:17:00.000,38.6784000000000200,29.97000000000002000,2016-11-04 13:14:51.784
114,114,7,33,PF,2020-03-14 14:32:00.000,7855.6604000000000000,7779.29999999999900000,2021-12-18 18:01:27.901
702,702,7,42,PF,2022-02-18 12:06:00.000,2887.3681000000000000,2400.97000000000030000,2022-08-03 08:14:30.095
326,326,7,100,PF,2022-08-25 14:34:00.000,3626.7463447396685000,3255.57831029887260000,2022-12-30 23:25:32.268
922,922,7,100,PF,2018-03-12 12:21:00.000,39.7091109303383400,34.77722776323540000,2018-04-27 19:42:58.534
26,26,8,38,PF,2021-07-10 13:22:00.000,1736.3720000000000000,1947.32000000000000000,2021-10-22 06:51:01.985
481,481,7,42,PF,2022-06-13 11:09:00.000,107.1000522429988100,3.08081946442192130,2022-09-25 04:04:08.278
5,5,6,48,PF,2015-09-19 11:11:00.000,58.3608129966926700,34.63098349193463000,2015-10-07 12:03:06.543
643,643,7,7,PF,2016-12-10 12:10:00.000,2860.4515036032880000,2605.31743449842950000,2020-04-05 10:05:02.717
545,545,7,7,PF,2019-10-17 11:08:00.000,32664.4115568965680000,33322.45220091486400000,2020-04-13 09:40:10.888
517,517,4,35,PF,2022-06-13 10:33:00.000,102.7246000000000000,3.03000000000000100,2022-07-14 04:28:18.245
885,885,7,14,PF,2016-08-22 14:07:00.000,29102.2813999999960000,28363.73999999999400000,2019-12-16 02:25:51.858
